Date,State,Disaster Type,Severity,Deaths,Injuries,Economic Loss (Crore ₹),Month_Total
2024-04-15,Tamil Nadu,Landslide,4,12,90,124.3,6
2024-04-15,Telangana,Earthquake,3,5,57,122.6,6
2024-04-15,Tripura,Drought,9,24,75,85.3,6
2024-04-15,Uttar Pradesh,Flood,5,4,92,129.7,6
2024-04-15,Uttarakhand,Flood,3,2,24,108.5,6
2024-04-15,West Bengal,Heatwave,6,0,39,41.8,6
2024-05-15,Andhra Pradesh,Heatwave,6,11,47,24.1,5
2024-05-15,Arunachal Pradesh,Earthquake,6,0,85,78.9,5
2024-05-15,Assam,Cyclone,8,10,90,120.2,5
2024-05-15,Bihar,Flood,6,3,43,10.4,5
2024-05-15,Chhattisgarh,Drought,4,13,100,55.9,5
2024-05-15,Goa,Landslide,3,14,104,192.6,5
2024-05-15,Gujarat,Earthquake,3,23,27,80.9,5
2024-05-15,Haryana,Landslide,7,9,69,145.1,5
2024-05-15,Himachal Pradesh,Earthquake,8,8,78,202.2,5
2024-05-15,Jharkhand,Flood,9,20,104,178.6,5
2024-05-15,Karnataka,Drought,9,5,64,312.8,5
2024-05-15,Kerala,Earthquake,6,16,55,33.0,5
2024-05-15,Madhya Pradesh,Landslide,4,23,35,6.5,5
2024-05-15,Maharashtra,Earthquake,9,10,65,22.8,5
2024-05-15,Manipur,Cyclone,6,12,18,71.8,5
2024-05-15,Meghalaya,Flood,4,15,80,158.8,5
2024-05-15,Mizoram,Forest Fire,9,14,57,136.7,5
2024-05-15,Nagaland,Cyclone,7,14,51,19.9,5
2024-05-15,Odisha,Cyclone,5,0,42,116.6,5
2024-05-15,Punjab,Forest Fire,3,16,89,51.6,5
2024-05-15,Rajasthan,Flood,6,29,44,167.9,5
2024-05-15,Sikkim,Earthquake,3,3,53,147.4,5
2024-05-15,Tamil Nadu,Forest Fire,9,11,27,85.0,5
2024-05-15,Telangana,Earthquake,9,1,32,186.3,5
2024-05-15,Tripura,Heatwave,7,9,31,131.4,5
2024-05-15,Uttar Pradesh,Cyclone,6,25,46,107.7,5
2024-05-15,Uttarakhand,Forest Fire,9,10,48,45.1,5
2024-05-15,West Bengal,Flood,9,4,100,6.8,5
2024-06-15,Andhra Pradesh,Flood,5,0,73,92.4,5
2024-06-15,Arunachal Pradesh,Landslide,7,3,115,44.8,5
2024-06-15,Assam,Drought,8,18,81,112.5,5
2024-06-15,Bihar,Forest Fire,8,26,67,135.5,5
2024-06-15,Chhattisgarh,Flood,8,22,53,147.6,5
2024-06-15,Goa,Landslide,6,18,39,49.2,5
2024-06-15,Gujarat,Heatwave,8,26,44,48.8,5
2024-06-15,Haryana,Cyclone,6,16,9,141.3,5
2024-06-15,Himachal Pradesh,Landslide,6,7,122,124.4,5
2024-06-15,Jharkhand,Heatwave,9,12,24,35.0,5
2024-06-15,Karnataka,Forest Fire,5,1,77,57.1,5
2024-06-15,Kerala,Flood,7,10,28,93.7,5
2024-06-15,Madhya Pradesh,Drought,3,0,93,37.5,5
2024-06-15,Maharashtra,Forest Fire,8,0,37,24.6,5
2024-06-15,Manipur,Landslide,3,19,54,224.7,5
2024-06-15,Meghalaya,Drought,7,12,96,225.2,5
2024-06-15,Mizoram,Heatwave,8,3,118,6.0,5
2024-06-15,Nagaland,Flood,8,17,123,106.8,5
2024-06-15,Odisha,Heatwave,3,18,47,218.3,5
2024-06-15,Punjab,Drought,5,16,59,6.1,5
2024-06-15,Rajasthan,Forest Fire,8,17,39,82.1,5
2024-06-15,Sikkim,Drought,5,6,96,107.0,5
2024-06-15,Tamil Nadu,Landslide,4,5,15,76.7,5
2024-06-15,Telangana,Cyclone,6,19,34,10.8,5
2024-06-15,Tripura,Forest Fire,5,20,93,16.5,5
2024-06-15,Uttar Pradesh,Heatwave,7,17,0,269.3,5
2024-06-15,Uttarakhand,Heatwave,9,0,95,139.1,5
2024-06-15,West Bengal,Earthquake,3,14,65,36.1,5
2024-07-15,Andhra Pradesh,Cyclone,8,19,114,29.9,8
2024-07-15,Arunachal Pradesh,Earthquake,8,20,58,143.1,8
2024-07-15,Assam,Cyclone,6,3,11,197.3,8
2024-07-15,Bihar,Flood,7,7,9,150.7,8
2024-07-15,Chhattisgarh,Forest Fire,7,24,40,35.6,8
2024-07-15,Goa,Forest Fire,8,8,19,234.6,8
2024-07-15,Gujarat,Forest Fire,5,9,91,60.4,8
2024-07-15,Haryana,Flood,7,17,5,2.6,8
2024-07-15,Himachal Pradesh,Cyclone,8,5,93,152.4,8
2024-07-15,Jharkhand,Landslide,9,20,32,36.3,8
2024-07-15,Karnataka,Forest Fire,7,23,8,101.3,8
2024-07-15,Kerala,Drought,5,25,63,126.3,8
2024-07-15,Madhya Pradesh,Landslide,5,0,23,240.6,8
2024-07-15,Maharashtra,Flood,5,7,0,48.1,8
2024-07-15,Manipur,Cyclone,7,9,26,161.4,8
2024-07-15,Meghalaya,Earthquake,5,11,9,139.8,8
2024-07-15,Mizoram,Flood,3,4,66,68.8,8
2024-07-15,Nagaland,Landslide,4,10,45,124.4,8
2024-07-15,Odisha,Heatwave,9,3,60,54.0,8
2024-07-15,Punjab,Forest Fire,9,8,46,71.4,8
2024-07-15,Rajasthan,Drought,3,29,36,125.4,8
2024-07-15,Sikkim,Forest Fire,8,5,60,85.7,8
2024-07-15,Tamil Nadu,Flood,7,14,53,132.5,8
2024-07-15,Telangana,Heatwave,4,6,85,44.4,8
2024-07-15,Tripura,Heatwave,6,26,75,216.1,8
2024-07-15,Uttar Pradesh,Landslide,4,0,44,99.9,8
2024-07-15,Uttarakhand,Flood,3,4,50,15.2,8
2024-07-15,West Bengal,Landslide,9,5,31,213.9,8
2024-08-15,Andhra Pradesh,Drought,9,29,84,43.3,7
2024-08-15,Arunachal Pradesh,Flood,4,4,54,35.2,7
2024-08-15,Assam,Earthquake,4,12,17,120.2,7
2024-08-15,Bihar,Earthquake,3,18,24,171.6,7
2024-08-15,Chhattisgarh,Cyclone,8,3,55,118.1,7
2024-08-15,Goa,Cyclone,8,25,107,136.3,7
2024-08-15,Gujarat,Landslide,3,32,44,5.3,7
2024-08-15,Haryana,Heatwave,7,7,88,182.6,7
2024-08-15,Himachal Pradesh,Forest Fire,7,7,81,256.8,7
2024-08-15,Jharkhand,Cyclone,7,7,0,87.4,7
2024-08-15,Karnataka,Flood,3,7,41,2.2,7
2024-08-15,Kerala,Cyclone,5,26,22,176.3,7
2024-08-15,Madhya Pradesh,Heatwave,3,15,98,7.6,7
2024-08-15,Maharashtra,Cyclone,7,0,56,20.0,7
2024-08-15,Manipur,Flood,8,4,78,34.6,7
2024-08-15,Meghalaya,Drought,8,4,81,103.6,7
2024-08-15,Mizoram,Earthquake,8,10,31,173.2,7
2024-08-15,Nagaland,Landslide,6,6,2,85.5,7
2024-08-15,Odisha,Earthquake,8,17,116,52.6,7
2024-08-15,Punjab,Earthquake,4,0,140,74.8,7
2024-08-15,Rajasthan,Cyclone,4,9,119,88.9,7
2024-08-15,Sikkim,Landslide,8,16,69,205.9,7
2024-08-15,Tamil Nadu,Cyclone,5,0,0,84.8,7
2024-08-15,Telangana,Drought,7,6,40,32.2,7
2024-08-15,Tripura,Heatwave,6,10,10,77.3,7
2024-08-15,Uttar Pradesh,Cyclone,8,13,0,154.9,7
2024-08-15,Uttarakhand,Forest Fire,6,13,24,12.0,7
2024-08-15,West Bengal,Earthquake,6,7,42,67.9,7
2024-09-15,Andhra Pradesh,Landslide,8,0,51,96.4,2
2024-09-15,Arunachal Pradesh,Drought,7,10,0,41.9,2
2024-09-15,Assam,Flood,7,18,76,99.2,2
2024-09-15,Bihar,Flood,9,20,24,66.0,2
2024-09-15,Chhattisgarh,Drought,6,11,31,24.4,2
2024-09-15,Goa,Landslide,4,6,173,81.8,2
2024-09-15,Gujarat,Cyclone,9,14,36,213.3,2
2024-09-15,Haryana,Forest Fire,3,13,0,207.1,2
2024-09-15,Himachal Pradesh,Flood,3,2,2,197.7,2
2024-09-15,Jharkhand,Drought,9,0,39,108.2,2
2024-09-15,Karnataka,Heatwave,4,5,65,10.6,2
2024-09-15,Kerala,Drought,3,1,69,104.0,2
2024-09-15,Madhya Pradesh,Landslide,3,15,94,247.3,2
2024-09-15,Maharashtra,Forest Fire,3,12,9,225.0,2
2024-09-15,Manipur,Drought,8,0,31,44.1,2
2024-09-15,Meghalaya,Drought,7,9,48,165.8,2
2024-09-15,Mizoram,Flood,4,1,0,159.1,2
2024-09-15,Nagaland,Flood,3,14,111,92.2,2
2024-09-15,Odisha,Landslide,5,7,100,46.7,2
2024-09-15,Punjab,Drought,3,4,57,67.8,2
2024-09-15,Rajasthan,Landslide,6,6,98,79.4,2
2024-09-15,Sikkim,Drought,9,8,72,130.9,2
2024-09-15,Tamil Nadu,Forest Fire,9,3,0,12.5,2
2024-09-15,Telangana,Landslide,3,13,53,163.4,2
2024-09-15,Tripura,Drought,8,5,32,180.0,2
2024-09-15,Uttar Pradesh,Flood,3,18,51,112.3,2
2024-09-15,Uttarakhand,Flood,8,5,85,134.3,2
2024-09-15,West Bengal,Heatwave,8,23,77,48.3,2
2024-10-15,Andhra Pradesh,Landslide,6,14,30,95.8,7
2024-10-15,Arunachal Pradesh,Earthquake,8,0,165,60.0,7
2024-10-15,Assam,Landslide,3,3,66,153.3,7
2024-10-15,Bihar,Heatwave,8,0,0,43.5,7
2024-10-15,Chhattisgarh,Flood,5,13,77,98.4,7
2024-10-15,Goa,Cyclone,5,0,44,199.7,7
2024-10-15,Gujarat,Cyclone,4,12,89,155.6,7
2024-10-15,Haryana,Drought,9,10,49,58.3,7
2024-10-15,Himachal Pradesh,Forest Fire,4,8,9,142.5,7
2024-10-15,Jharkhand,Heatwave,4,9,108,96.3,7
2024-10-15,Karnataka,Heatwave,5,9,57,198.6,7
2024-10-15,Kerala,Forest Fire,3,13,54,29.1,7
2024-10-15,Madhya Pradesh,Landslide,5,0,194,150.0,7
2024-10-15,Maharashtra,Earthquake,6,1,89,209.1,7
2024-10-15,Manipur,Forest Fire,7,22,50,40.3,7
2024-10-15,Meghalaya,Drought,5,6,39,14.1,7
2024-10-15,Mizoram,Flood,6,12,85,22.3,7
2024-10-15,Nagaland,Cyclone,8,3,93,164.4,7
2024-10-15,Odisha,Landslide,4,25,81,157.6,7
2024-10-15,Punjab,Heatwave,6,0,2,3.5,7
2024-10-15,Rajasthan,Earthquake,4,0,109,97.4,7
2024-10-15,Sikkim,Cyclone,9,10,76,129.5,7
2024-10-15,Tamil Nadu,Cyclone,5,14,74,173.3,7
2024-10-15,Telangana,Heatwave,6,11,0,68.4,7
2024-10-15,Tripura,Heatwave,8,20,0,192.9,7
2024-10-15,Uttar Pradesh,Heatwave,8,14,92,127.7,7
2024-10-15,Uttarakhand,Drought,3,1,86,69.0,7
2024-10-15,West Bengal,Flood,9,4,45,202.9,7
2024-11-15,Andhra Pradesh,Cyclone,4,0,39,137.1,8
2024-11-15,Arunachal Pradesh,Heatwave,6,16,74,108.7,8
2024-11-15,Assam,Forest Fire,7,7,89,58.4,8
2024-11-15,Bihar,Heatwave,4,4,56,47.8,8
2024-11-15,Chhattisgarh,Earthquake,3,6,67,90.1,8
2024-11-15,Goa,Earthquake,7,9,56,207.0,8
2024-11-15,Gujarat,Earthquake,8,2,67,149.1,8
2024-11-15,Haryana,Forest Fire,6,19,20,39.2,8
2024-11-15,Himachal Pradesh,Earthquake,5,21,42,134.5,8
2024-11-15,Jharkhand,Cyclone,3,7,50,114.8,8
2024-11-15,Karnataka,Earthquake,5,4,64,240.8,8
2024-11-15,Kerala,Earthquake,6,0,69,87.9,8
2024-11-15,Madhya Pradesh,Drought,9,7,36,39.1,8
2024-11-15,Maharashtra,Flood,4,1,98,158.8,8
2024-11-15,Manipur,Landslide,8,5,91,76.2,8
2024-11-15,Meghalaya,Drought,8,5,54,93.2,8
2024-11-15,Mizoram,Landslide,7,5,14,151.6,8
2024-11-15,Nagaland,Flood,8,19,0,232.9,8
2024-11-15,Odisha,Cyclone,7,5,71,20.8,8
2024-11-15,Punjab,Forest Fire,3,2,99,36.0,8
2024-11-15,Rajasthan,Earthquake,8,8,106,157.2,8
2024-11-15,Sikkim,Earthquake,4,3,98,92.5,8
2024-11-15,Tamil Nadu,Drought,8,4,30,182.7,8
2024-11-15,Telangana,Heatwave,4,24,70,83.7,8
2024-11-15,Tripura,Heatwave,3,0,92,240.3,8
2024-11-15,Uttar Pradesh,Forest Fire,9,15,41,231.1,8
2024-11-15,Uttarakhand,Landslide,4,4,81,172.4,8
2024-11-15,West Bengal,Earthquake,8,14,31,179.0,8
2024-12-15,Andhra Pradesh,Drought,9,25,59,83.3,5
2024-12-15,Arunachal Pradesh,Flood,3,12,76,99.3,5
2024-12-15,Assam,Heatwave,8,3,34,137.8,5
2024-12-15,Bihar,Flood,4,7,107,170.1,5
2024-12-15,Chhattisgarh,Heatwave,7,12,48,190.2,5
2024-12-15,Goa,Earthquake,7,16,76,157.0,5
2024-12-15,Gujarat,Flood,3,14,27,122.6,5
2024-12-15,Haryana,Earthquake,9,14,42,158.2,5
2024-12-15,Himachal Pradesh,Flood,3,16,6,149.3,5
2024-12-15,Jharkhand,Heatwave,7,6,132,268.7,5
2024-12-15,Karnataka,Heatwave,4,29,46,16.6,5
2024-12-15,Kerala,Earthquake,6,12,0,178.4,5
2024-12-15,Madhya Pradesh,Drought,8,25,69,1.3,5
2024-12-15,Maharashtra,Drought,6,8,33,217.2,5
2024-12-15,Manipur,Heatwave,4,3,111,115.5,5
2024-12-15,Meghalaya,Drought,7,22,40,77.5,5
2024-12-15,Mizoram,Landslide,3,29,10,214.3,5
2024-12-15,Nagaland,Cyclone,9,2,56,92.1,5
2024-12-15,Odisha,Cyclone,6,3,31,153.3,5
2024-12-15,Punjab,Heatwave,4,12,19,194.8,5
2024-12-15,Rajasthan,Landslide,6,16,50,53.4,5
2024-12-15,Sikkim,Forest Fire,4,8,5,130.3,5
2024-12-15,Tamil Nadu,Drought,3,15,18,208.5,5
2024-12-15,Telangana,Heatwave,3,7,99,225.5,5
2024-12-15,Tripura,Heatwave,8,16,30,195.6,5
2024-12-15,Uttar Pradesh,Flood,7,7,108,144.9,5
2024-12-15,Uttarakhand,Earthquake,9,0,22,58.0,5
2024-12-15,West Bengal,Earthquake,6,11,27,61.2,5
